Id,Name,Affiliation
30805,R. Jane,Universitat Politecnica de Catalunya|Institut de Bioenginyeria de Catalunya
30827,F. Sherwood Rowland,University of California Irvine
30846,Prasanna G. Mulgaonkar,
30849,Luis Reynoso,
30856,Vineet Kahlon,
30861,Cognition Indiana,
30883,D. Stapleton,"Contributions,to the History of The Rockefeller University"
30887,Chunlong Guo,Berkeley Wireless Research Center|Department of EECS|University of California at Berkeley
30891,G. Vlad,"Department of Physics and Astronomy|University of California , Irvine"
30901,Ines Pietzonka,Solid State Physics|Lund University
30909,Jocelyne Bachevalier,
30913,R. Lippman,
30921,Lawrence M. Ward,
30929,Gerard Holzmann,Bell Labs (Lucent Technologies Inc.)
30945,D. C. Cohen,
30948,Matthew J. Saderholm,
30969,Christian P. Janssen,
30971,Daphne Koller,Stanford University
30973,Lawrence Bodony,
30976,Stephen Wheatley Price,Department of Economics|University of Leicester
30983,Bruce W. Leverett,Carnegie Mellon University
30990,Eli Waxman,
30996,Carlo Ciulla,New Jersey Institute of Technology
31015,John Lipsky,
31028,Stefanie Fuhrman,
31029,Gabriel Dos Reis. Concepts,
31047,W. K. Parker,
31072,Han-Jong Kim,
31073,Paul Matthews,Advanced Photon Source|Argonne National Laboratory
31089,H. M. Silveira,
31098,Jean-yves Thibon Z,"yLehrstuhl II fur Mathematik , Universitat Bayreuth"
31099,Ovidiu Daescu,University of Texas Dallas
31109,JuanFran Alonso-Llorente,
31113,P. Cast'eran,
31117,Guglielmo Cinque,University of Venice
31131,Andrew A. Biewener,Department of Trauma|Reconstructive Surgery|University Hospital|Carl Gustav Carus
31138,Walton A. Perkins,Lookheed Research and Development
31163,M. D. Abouzabra,
31181,Krishna-Sulayman L. Moody,
31184,Alfonso A. Rojo-Ramirez,
31187,Robert J. Nemanich,Department of Physics and Department of Materials Science and Engineering|North Carolina State University
31203,Nathan Sheldon,"Worcester Polytechnic Institute, Worcester, MA"
31208,Jorge B. Bocca,"ECRC, Arabellastr 17, D-8000 Muenchen 81, West Germany"
31210,D. Boyarski,
31211,Joanna Jedrzejowicz,
31219,David Truffet,
31221,Ebru Ersan,
31226,F. El-guibaly,
31239,Clare Anderson,
31240,Dorothy Beardmore President,
31247,J. Potechin,
31256,S. Ramanujan,
31289,A. Brown,"University of Southampton, Department of Electronics and Computer Science, Southampton, United Kingdom"
31291,M. A. Moskvina,
31304,Ronald T. Kurnik,
31315,Zbigniew Szczepanik,
31326,R. Lo,"University of Southern California, Los Angeles, California, USA"
31337,BERNARDO URIBE,Universidad de los Andes
31356,Deborah J. Lucas,""
31380,Nami K. Takai,Hokkaido Information University
31389,Mehdi M. Mechaik,
31390,Cad Group Doc,
31398,Brian W. Thomson,"Univ. of Toronto, Toronto, Canada"
31404,Tanja Endrass,Humboldt University of Berlin
31405,P. Sukaviriya,
31413,L. Luksan,Institute of Computer Science
31416,Jason F. Shogren,University of Wyoming
31431,M. Wolters,
31440,Nathan Brixius,
31463,Jessie Bernard,
31465,Elke Karin Arendt,Department of Food|National University of Ireland|University College Cork
31482,Brian Christopher Regan,
31501,Kolosov Stanislav,
31504,Patrick S. McGraw,Albany College of Pharmacy
31513,Tanja Popp,
31535,Esther Burgard,
31555,Fringed-quadtrees New Kind,
31562,Stacy Weng Benjamin B,
31566,Magdalena Alonso Balmaseda,European Centre for Medium-Range Weather Forecasts
31573,Robert I. Lehrer,
31583,Klaus Metsch,
31586,BERNABELINARES-BARRANCO,
31617,Eddie Kohler,
31620,Ellena M. Peterson,
31631,Anne-lise Courbis,
31646,Mark R. Shavers,Texas AM University
31655,Wagner Meira,
31662,Akira Endo,Institute for Solid State Physics|University of Tokyo
31674,Kamarulzaman Adeeba,
31678,Lynden A. Archer,Cornell University
31695,Vyncke Goovaerts De,
31713,K. Brzosko,
31739,L. Crocco,"CNR-IREA, National Research Council - Institute for Electromagnetic Sensing of Environment, Naples, Italy"
31747,Hoda A. Elmaraghy,Intelligent Manufacturing Systems Centre|Department of Industrial & Manufacturing Systems Engineering|University of Windsor
31753,Krzysztof Samotij,
31755,Oksana Y. Yakusheva,Altai State Technical University
31776,Theresa L. Windus,
31778,Masanori Hino,
31796,N. Bond,Keywords: Australian Research Council; Cross-classified models; Grant proposal funding;
31807,G. Palmason,
31809,Andrew Lim,City University of Hong Kong
31827,Pieter Moree,
31829,Appeared Ieee Intl,
31875,Joachim Ankerhold,
31877,Sanja Vranes,
31878,Kerry E. Kilpatrick,
31882,Lisa K. Forssell,
31884,Thomas J. Brukilacchio,"Innovations in Optics , Inc"
31892,Anup Bhalla,
31893,Patricia L. M. Lee,School of Biological Sciences|Institute of Environmental Sustainability|University of Wales Swansea
31905,A. Al-kabbani,
31909,Carolina Murcia,
31922,J. A. Cumnock,
31932,David Harris,Department of Economics|University of Melbourne
31956,Ti' Iljr M,
31963,N. A. Akshoomoff,
31975,David Vollaro,"Department of Earth and Atmospheric Science , State University of New York at Albany"
31978,E. L. Vinograd,
31980,Ibm Alphaworks,
31989,Miquel Bertran,
31995,Manish A. Bhide,
31999,And Christopher,ATT Labs - Research
32001,With Active Document,"Language,Technologies,Institute, Carnegie Mellon University"
32005,George W. Turner,
32010,Laetitia Kernaleguen,
32014,W. J. RAITT,
32026,Christopher M. Collins,University of Ontario Institute of Technology
32045,H. Yoshii,Department of Physics|Ehime University
32060,Ruby Tweg,
32089,Hiroshi Kawase,Deptartment of Architecture and Urban Design|Faculty of Human-Environment Studies|Kyushu University
32092,Shai Shalev-Shwartz,Hebrew University of Jerusalem
32097,Danny Hong,Columbia University
32099,Michal Roth,Institute of Analytical Chemistry|Academy of Sciences of the Czech Republic
32101,Andre Schulz,
32110,Can Keskin,
32111,Dennis Bechtel Coordinator,Nuclear Waste Division; Clark County Dept . of Comprehensive; Planning
32143,John Shackleton,
32152,K. D. Goodfellow,Department of Haematology|Royal Hallamshire Hospital
32181,James Withers,University of Oklahoma
32189,Emily R. Liman,University of Southern California
32196,William H. Weedon,"Applied Radar, Inc. 14 Union Street, Watertown, MA 02472"
32200,Joel Lehman,
32216,D. Hancock,
32225,Jonice Cynthia Weber,"University of Toronto, Toronto, Ontario"
32227,Endangered Species Act,"UNIVERSITY OF HAWAI’I AT MÂNOA, USA"
32230,P. Lynne Howell,
32235,Karin Knorr-Cetina,
32239,Peter R. Lowe,
32245,Polychronis Tzerefos,
32251,Dhiya Al-shurougi,
32274,Hiroyuki Hisamatsu,Graduate School of Information Science and Technology|Osaka University
32276,Istvan Cselenyi,
32286,Sean Michael White,
32292,Developing Effective,
32296,B. Wajnryb,
32298,M. Aater Suleman,
32303,Edwin G. Boring,""
32311,Hermano P. Moura,
32317,R. Ragona,Department of Medical and Surgical Sciences|Radiotherapy Unit|University of Turin
32324,RAMASSO Emmanuel,
32328,Ali Vahdati,
32343,Sananda Velacheri,
32355,Paul Kai Yiu Ko,Department of Emergency Medicine|SUNY Upstate Medical University
32371,J. C. Verhaeghe,Service de Chirni
32372,W. Yasumo,Department of Acupuncture and Moxibustion|Morinomiya College of Medical Arts and Sciences
32377,G. A. Sitton,Rice University
32381,L. Chernyakova,
32382,David Hawkins,ATK Thiokol
32401,Bassem Kamar,
32402,E. Sperner,
32408,Ernest Fontich,
32423,Yasushi Motoyama,
32439,D. C. Plaut,
32449,Weiping Chen,Metabolic Diseases Branch|National Institute of Diabetes|National Institutes of Health
32465,Scott A. Vanstone,University of Waterloo
32472,Weerakorn Ongsakul,
32475,Otmar Spinas,
32476,Maral Kichian,
32496,R Ichard N. Green,Atmospheric Sciences Division|NASA Langley Research Center
32500,With The U.s. Securities,
32505,Cristina Afonso,Faculty of Pharmacy|Pharmaceutical Biotechnology|University of Lisbon
32531,R. A. Bertlmann,"Institut fur Theoretische Physik , Universitat Wien"
32541,Lisa G. Bullard,North Carolina State University
32544,Leonard Talmy,State University of New York at Buffalo
32548,Giuseppe Cavone,Laboratory for Electric|Department of Electrics and Electronics
32579,Zhi-ping Wang,
32584,Harald Nekvasil,Institut fur Informatik; Universitat Klagenfurt
32603,Tony S. Verma,
32609,John Van Rosendale,
32633,Inc Statsoft,
32641,Tangqiu Li,
32649,Hiromi Yokota,Kanazawa Medical University
32665,S. Demeye,
32669,L. L. Dvorak,
32673,M. Salehmohamed,"School of Computing Science, Simon Fraser University, Burnaby, B.C. V5A 1S6"
32677,Rong Li,Zhejiang University
32689,David L. Waltz,
32695,R. Schneyer,
32697,Frank C. Hoppensteadt,
32701,Nozomu Hamada,
32707,Michael G. Harless,
32710,S. Cavalla,
32716,Ujval J. Kapasi,
32724,Miriam E. Leeser,
32729,K. Takebuchi,
32733,Michael D. Powell,
32750,Horst Haussecker,
32751,Zenonas Rokas Rudzikas,Lietuvos Mokslu Akademija
32760,Yu. A. Kuznetsov,Department of Applied Mathematics and Computer Science|Ghent University
32783,Adria Hughes,Lockheed Martin|Advanced Technology Laboratories
32787,Finbar Fletcher,
32798,J Gmez-enri,
32819,E. W. Nelson,
32824,HIROAKI GOMI,Nippon Telegraph and Telephone Corporation
32837,Robert M. de Jong,Ohio State University
32843,Olivier Jeanne,
32847,Filip Hendrickx,
32850,Philip M. Carpenter,
32852,Stephen M. Goldfeld,
32853,Peter Berg,Faculty of Science|University of Ontario|Institute of Technology
32863,Shankar Sundaresan,
32871,F. Saqlietti,
32901,Felice De Santis,"Department of Industrial Engineering, University of Salerno"
32902,Bruce S. McEwen,Rockefeller University
32906,Glaucio H. Paulino,University of Illinois Urbana Champaign
32909,Aaron N. Bryden,
32915,Kathryn W. Quoi,
32929,Jorg Cassens,
32945,Using Nonsmooth Analysis,"Kang -Rae Ma , University of the West of England , Bristol"
32958,F. J. Gall,
32960,R. E. Christ,
32963,E. Friebergs,
32964,EMILY E. PUCKETTE,
32973,J. Mark Felton,Center for Clinical Research|Kenya Medical Research Institute|Liverpool University
32982,N. Orita,
32987,K. Sugino,"Department of Anatomy|Cardiovascular Research Institute|University of California , San Francisco"
32988,J. Gamalski,
32997,Manuela Vasilescu,
33024,T. Asai,Plasma Physics Laboratory|Graduate School of Engineering|Osaka University
33025,G. Goderre,Fermi National Accelerator Laboratory
34052,M. Suchea,TEI of Crete
34055,G.-J. Kroes,
33039,Sepidarseh Zareparsi,University of Michigan|Dept . of EECS|Dept . of Ophthalmology and Visual Sciences
33050,Hyun-kyu Yun,
33056,Keil M Th,
33061,Hannu Tanner,
33066,O. M. Prakash,
33083,V. Luboz,
33085,Vijay Varadharajan,
33095,Thu Trinh,
33100,Akrajas Ali Umar,
33101,J. Soo-hyun,
33102,Jan Dhaene,
33110,Emily Greenlee,"crease surgical volume., Second, the majority of the tech-"
33115,Edith Hemaspaandra,
33134,Anil K. Nori,
33143,L. Roemer,
33160,Jerry Cooper,Natural Resources Institute|University of Greenwich
33166,Arik Dasen,Universität Bern
33169,G. Pucihar,"Faculty of Electrical Engineering, University of Ljubljana, SI-1000 Ljubljana, Slovenia"
33208,H. R. Mueller,
33209,Aron K. Barbey,University of Illinois Urbana Champaign
33214,Pimenta Marques,
33224,F. Brouns,
33235,S. J. Burns,"Stable Isotope Laboratory, Geological Institute, University of Berne, Baltzerstrasse 1, CH-3012 Berne, Switzerland"
33253,Stewart Crawford-hines,
33255,Kenneth Deuker,
33256,Elina Vartiainen,
33271,Francois Yvon Fr'ed'eric,Univ Paris-Sud 11 and LMISI-CNRS
33305,DANIEL VAN WASSENHOVE,
33316,Martin Loebl,
33360,Yves Usson,"Laboratoire TIMC|Universit , e de Grenoble"
33361,Hui Chun Liu,
33363,Uli Schafer,
33364,J. Berezanskii,
33386,David J. Swaffield,University of Southampton
33409,Naresh R. Shanbhag,University of Illinois Urbana Champaign
33426,Ivan Kassammacov,
33434,Nicolien M. Van Der Grijp,VU University of Amsterdam
33458,Alessandro C. Busacca,Università degli Studi di Palermo
33462,Andres Folleco,
33477,Amarjit Singh,Defence Institute of Advanced Technology|Deemed University
33486,Alexander Samarov,
33489,Daniel Goldstein,University of Michigan
33490,Petru V. Notingher,
33494,Michel Veron,
33511,Sue Ozler,
33512,T. S. Eugene Ng,"Department of Computer Science, Rice University"
33517,J. L. Brizaut,
33521,Robert L. Hill,
33522,Uwe Kern,
33523,W. Chriss,
33525,Chih-Ling Tsai,
33526,Daniel R. Gallie,University of California Riverside
33532,Africa In Globalization,
33544,H. El-Abbassi,
33546,Jian-She He,
33595,George Lusztig,Massachusetts Institute of Technology
33616,Yngve Villanger,
33622,V. Gavriusin,
33652,W. A. Walls,
33654,Lorenzo Natale,
33659,Tihomir Ancev,""
33665,Gerald J. Wasserburg,""
33676,Daniel G. Blackburn,""
33679,Charles R. Cahn,European Central Bank
33680,Christopher S. Collins,University of Hawaii at Manoa
33686,Catherine Mccartin,
33688,Diego A. Forero,Universidad Antonio Nariño
33690,R. Halbach,Texas Instruments
33691,Bradley M. Broom,
33701,P. Wan,
33718,W. J. Gallin,
33725,Capacity Of Lithium-ion,
33729,Shirish Nagaraj,
33750,R. Witle,
33755,Beatrice Amrhein,
33775,Thomas C. Van Flandern,"U.S. Naval Observatory, Washington, D.C."
33795,Haiyun He,
33796,Saso Dzeroski,
33798,Pieter Walstra,
33800,Farida Cheriet,
33804,C. B. H. Wolstenholme,
33814,Sundaram Seshu,
33835,J. Perl,Institut für Informatik|University of Mainz
33842,N. Feliss,
33847,E. Honig,
33849,Krystal Loh,
33861,J.s. Daponte,
33863,Van Vooren L,
33867,Alan A. Stocker,
33872,Haym Hirsh,National Science Foundation
33874,Noureddine Mohammedi,
33888,Hsien-tai Chiu,
33896,Giacomo M. Bisio,Department of Biophysical and Electronic Engineering|University of Genoa
33898,Novelty Detection Paul Crook,"Institute of Perception , Action and Behaviour,; Division of Informatics , University of Edinburgh,"
33899,S.v. Hum,"Department of Decision Sciences, NUS Business School, National University of Singapore,"
33903,Shuisheng Jian,Institute of Lightwave Technology|Jiaotong University
33905,Julian Conesa,
33906,E. Hafele,Physikalisches Institut der Universitat Heidelberg
33917,Takao Gunji,TOYOHASHI UNIVERSITY OF TECHNOLOGY
33922,A Goal Driven Approac,
33925,Kathy Swedlow,
33934,K. Phol,
33938,Stephen C. North,
33944,C. Owens,Institute of Experimental Physiology and Medicine|University of Melbourne
33961,Richard L. Beckman,"Los Alamos National Laboratory ,"
33965,Leanne P. Guy,
33971,Hiroyuki Deai,
33973,N. M. Nachtigal,Oak Ridge National Laboratory
33979,Noboru Iida,"Dept. of InternationalEco nomics, Universit yof Hamamatsu, Japan"
34002,Marco A. Escalante,
34003,Liacir S Lucena,
34007,C. Neill Epperson,University of Pennsylvania
34009,Michele Zoli,
34020,Claudine Santos Badue,Universidade Federal do Espírito Santo
34032,Felix Naumann,Hasso Plattner Institute at the University of Potsdam
34043,Max E. Sime,
34081,Andrew Barnden,
34092,Yoshikazu Miyajima,
34112,Hiroshi Yadohisa,
34114,P. Y. Chung,
34125,I Lassan Gomaa,
34132,Joseph T. Walsh,Northwestern University
34171,Catastrophic Failure Detection,Schlumberger-Doll Research
34173,Eugene R. Rodemich,
34177,Walid Belassi,
34194,Dean Povey,
34198,Rasmus H. Nystrom,
34222,Robert F. Krick,
34224,F. Alberti,
34231,Andreas Richtere,
34234,Fred Espen Benth,
34245,Stephen Little,"Open University Business School. Milton Keynes, UK"
34262,Gerard Ferrand,
34285,John R. Isbell,
34299,Louis Borgeat,
34313,Christopher L. Brown,Signal Processing Group|Institute of Telecommunications|Darmstadt University of Technology
34318,Paul H. Harvey,University of Oxford
34321,Pedro Carreira,Jodrell Bank Observatory
34327,John C. Gower,
34341,P. B Beach,Toast / English Muffins Coffee Cake
34345,Shlomo Saul Simhon,"Postal Address: 3480 University Street, Montr eal, Qu ebec, Canada H3A 2A7"
34346,F Afratt,
34355,High Performance Computing,Nichols Research Corporation
34365,Phillip D. Adsit,Center for Intelligent Machines & Robotics|University of Florida
34369,Ambalika D. Kutty,
34383,Muxiang Zhang,
34385,Monica Heidelberg,"Bellcore, 444 Hoes Lane, Piscataway, New Jersey"
34388,E. N. Spencer,
34390,Doug A Melton,
34396,Camilla M. Kao,
34402,Konstantinos Vyrsokinos,
34405,Peter Clifford,"National University of Ireland, Maynooth"
34409,Ireneusz Tobor,
34426,S EIICHIRO Y AMAMOTO,
34439,Abdelhamid Zouhair,University of Le Havre
34449,Petter E. Bjørsta,
34451,P. Price,ISRN SICS-R---94/03---SE; SRI CRC--043; Spoken Language Translator:; First-Year Report
34455,Aaron Hertzmann,University of Toronto
34485,H. Seidel,University of Veterinary Medicine
34486,William F. McColl,University of Oxford
34494,Dylan F. Cooke,University of California Davis
34496,Murat Balci,Qualcomm Incorporated
34501,Etienne Rassart,
34519,Chiping Chen,Plasma Fusion Center|Department of Physics|Massachusetts Institute of Technology
34535,Linear Genetic Programming,Systems Research Institute
34536,Katherine McMillan Culp,
34543,H. Shutterly,
34552,M. Habib,Institute of Preventive Veterinary Medicine|Zhejiang University|Hangzhou Husbandary and Veterinary Station
