Id,Name,Affiliation
68430,Ulf T. Mattsson,Chief Technology
68438,David C. Pieri,Jet Propulsion Laboratory|California Institute of Technology
68442,Prashanth Mohan,University of California Berkeley
68445,Tobias Obst,Technical University Munich
68455,Ernst Eberlein,Universität Freiburg
68459,William C. Cheng,
68470,Mary Laporta,American School for the Deaf
68475,H. Hypponen,
68476,John Aspnes,"Electrical Engineering Department , University of Alaska Fairbanks"
68483,Harold P. Frisch,
68498,Grant E. Weddell,
68553,T. A. Urdan,Santa Clara University
68567,Sylvain Delas,
68572,Jake Cockrell,
68573,L. Schuchman,
68579,E. Vazquez Fontenla,
68586,E. Lu,Department of Physics and Astronomy|University of Missouri-Columbia
68593,S. Jill James,
68604,H. Bleichner,
68610,J. R. Alien,
68628,S. C. Deresinski,
68645,C. W. Haggans,
68649,D. Gault,
68663,Prashanth B. Bhat,
68670,S. Longhi,Dipartimento di Elettronica|Automatic University di Ancona
68676,G. Neil Robertson,Ohio State University
68684,L. C. Miller,"Iowa State Univ., Ames"
68687,H. E. J. Veeger,
68688,Jeff Hebb,"N3Y 4N5; ,Agriculture and Agri-Food Canada, Atlantic Food and Horticulture Research Centre, Kentville"
68689,Craig Chambers. Towards Diesel,
68699,Sorin Costiner,"Dept. of Mathematical Sciences,, Carnegie Mellon University"
68702,Phillip L. Davidson,Princeton University
68728,Martine Gricel,"1Institut ftir Phonetik , FR 8.7 , University of the Saarland"
68758,H. Strachman,
68767,IKEUCHI Katsushi,Institute of Industrial Science|University of Tokyo
68775,Youn-Hee Han,Korea University of Technology and Education
68787,Lee-An Ho,
68791,Thomas R. Huff,
68795,Nir A. Sochen,
68805,Takumi Naito,
68819,K. J. Rohlfing,
68828,L. S. Onyshkevych,
68831,D. Still Fermi,Accelerator Division Controls Department
68841,B. FRICKEt,
68844,Deepak Sridhara,
68848,Thomas Peugeot,
68887,S. Kappagantula,
68896,Jintao Wang,
68906,M. Murugesan,
68927,Ingeborg Tastl,
68942,K. K. Knight,"NCR (Scotland ) Ltd , Dundee , Scotland"
68945,Lotus Kam Lotusk,
68960,Jason L. Speyer,University of California Los Angeles
68984,Stephen P. Harter,"School of Library|Indiana University , Bloomington"
68989,Paola Vocca,
69002,L. Gauffin,
69011,Panagiotis Petridis,Coventry University
69022,J. T. Naff,
69037,Muffy E. A. Siegel,
69058,Ralf Kuhn,
69066,E. Breeze,"James Nazroo The University of Manchester , Paola Zaninotto University College London, Edlira Gjonça University College London"
69075,S.n. Bhadra,
69079,Anelia Mitseva,
69087,V. M. Popik,Uzhgorod National University
69095,John W. Hutchinson,Department of Physics|Harvard University
69106,M Sancho,""
69117,H.p. Bao,American Institute of Aeronautics and Astronautics
69123,Neil Blumberg,Obninsk State Technical University for Nuclear Power Engineering
69126,Chih-Min Yao,
69138,R. M. Kosslak,
69159,E. Burton Swanson,
69160,Dianne K. Newman,
69173,V. S. Kruglov,Union Research|Institute of Non-Organic Materials|I. V. Kurchatov Institute
69200,N. Lambert,Institute of Food Research|Norwich Research Park
69234,Precision Architecture,
69244,Alberto O. Mendelzony,* ATT Bell Laboratories
69247,Stacie A. Bosley,
69248,Patricia Baggett,
69282,Arnaud Devred,
69296,Chang-woo Park,
69300,Frederic T. Chong,
69308,Alain Michils,
69314,Sharmila Ravula,Computer Science Department|University of Southern California
69326,Bin-tsan Hsieh,National Cheng Kung University
69328,A. Ghiglione,Università degli Studi di Torino
69334,David Mcfadzean,Kumo Software Corporation
69339,Roderick Moten,
69355,Greg N. Frederickson,
69378,Towards Nonlinear Modeling,
69381,A. L. Sales,
69391,A. Walker,"Department of Physics and Astronomy , University of Edinburgh , JCMB King's Buildings , Mayfield"
69402,I. Ochiai,Department of Anatomy|Prefectural University of Medicine|Kawaramachi Hirokoji
69409,B. Lerner,Department of Electrical and Computer Engineering; Ben-Gurion University of the Negev
69415,Maria Trocan,
69419,Pierre Defourny,
69436,Justin Schonfeld,
69441,Exploiting Distributed Shared,
69442,Cecile Parisz,yMRI Language Technology Group; Macquarie University
69443,Judith Broady-Preston,
69444,Special Convex Bodies,
69454,Bassam A. Chokr,
69458,P. Veron,
69476,U. Brechany,
69486,Nikolaos Papandreou,
69489,T. Furutsuka,
69492,H. Eugene Stanley,
69501,Yuji Toma,
69507,John Purvis,Weather Bureau Alrport
69522,K. Sreenivasa Rao Speech,
69533,Gavan Duffy,"MIT Artificial Intelligence Laboratory|University of Texas , Austin"
69544,K. H?thker,
69551,Francisco J. Beltran,
69577,Hideo Koguchi,
69584,Zvi Artstein,
69591,J. B. Pickens,
69603,Reiko Sadamoto,""
69604,Sung Ki Kim,Department of Physics|Kyung Hee UniversiQ
69613,Mj Orland,
69622,Meredith McKague,
69623,F. Zeynep Köksal,
69626,D. Dupont,Catholic University of Leuven
69627,H. Kalmus,
69636,Antony Ajan,
69637,Kyoung Bog Jin,
69642,J. Plesnik,
69655,H Hasanzadeh,
69662,E. D. Pendergraft,
69683,Ho Ting Cheng,
69718,Cheng-Chi Lee,Fu Jen Catholic University
69742,Gaetano Guerra,
69756,Matthew T. Stahl,
69775,P. R. Rupert,
69778,Norman Yarvin,
69788,Yali E. Friedman,
69795,Hyung Chul Park,Communication University
69800,KEITH W. ROHRER,
69802,M. K. Mazumder,
69812,J. H. Meloling,
69818,Shengpei Wang,Department of Neurosurgery|Radcliffe Infirmary
69820,Eli Ben-naim Theoretical,
69829,Harold F. Hemond,Massachusetts Institute of Technology
69845,S. V. Kuznetsov,Department of Physics|University of Illinois at Chicago
69871,Olph Moses,of Electrical; Engineering; The Ohio State University
69901,A. Garcia-palacios,
69910,J. Mckevitt,
69915,Xiaoguang Sun,Specialty Photonics Division
69938,Miguel Atencia,Universidad de Málaga
69940,Geoffrey M. J. West,Curtin University of Technology Curtin University of Technology
69948,S. F. FISCHER,Universitat Munchen
69958,Berthold B. Wein,
69968,Mary Shepherd,"Microelectronics and Computer Technology Corp., Austin, TX"
69971,Thomas Schneider,Darmstadt University of Technology
69972,M. Carioli,"Department of Physics , Harvard University and Harvard-Smithsonian Center for Astrophysics,"
70016,Douglas A. Newlands,
70044,Sergei A. Ivanov,
70054,Tilo Strutz,Hochschule für Telekommunikation Leipzig
70061,Oliver E. Williamson,
70080,P. Pedersen,New York University
70086,T. Bilgic?,
70091,Prasad Santhanam,University of California San Diego
70093,Antonio A. F. Loureiro,
70098,Satish Shirali,University of Manchester/UMIST
70111,Diane G. Wooley,
70117,Hendrik B. G. S. Grundling,
70141,Allan K. K. Chan,Hong Kong Baptist University
70150,P. Pénard,
70152,Josep Pallares,Departament d'Enginyeria Electronica|Electrica i Automatica|Universitat Rovira i Virgili
70171,Laurent Debreu,
70227,Claude Tardif,
70232,Kok-Meng Lee,
70237,Filomena Tanzariello,
70239,Robert C. Costen,Advanced Materials and Processing Branch|NASA Langley Research Center
70250,Ariel Vina-Rodriguez,Friedrich Loeffler Institutes Bundesforschungsinstitut für Tiergesundheit
70251,In-Ho Jung,McGill University
70254,J. c. Froment,"Neurological Department|Department of Neuroradiology|Department , Bellevue Hospital"
70277,Charles I. Plosser,
70278,Cleotilde Gonzalez,
70279,William F. Ballhaus,University of Wisconsin
70293,J. P Plumey,CNRS No 6602|Universite Blaise Pascal
70300,Peter Forthmann,
70311,Oscar Martin,
70321,R¨°bert G. Herriot,
70330,Kouyemon Iriye,
70342,Michael J. Racer,
70387,N. Strecker,Integrated Systems Laboratory|Swiss Federal Institute of Technology
70388,F VANDELFT,
70398,Mydung N. Pham,Motorola Incorporated
70403,E. Guilyardi,
70414,Ricardo Manuel Seixas Boavida Ferreira,
70418,Normann Strack,
70423,M. S. Ohwovoriole,
70428,W. P. Petrusic,
70429,Roy E. Marsten,
70431,Vicki W. H. Lee,
70443,Didier Theron,School of Environmental Sciences and Development|North-West University|Potchefstroom Campus
70462,Jan Vittek,University of Zilina
70463,Tomas Vinar,
70467,Gregg R. Rabideau,
70472,Margaret M. West,University of Huddersfield
70493,Ugur M. Leloglu,
70513,Joan Hullett,Shock Center|School of Medicine|Virginia Commonwealth University
70518,A. Yamamoto,"Sugita, Graduate University for Advanced Studies, Tsukuba, Japan"
70540,Daniel S. Fritch,
70553,O. J. Wasem,
70554,Francisco Casiello,
70581,S.c. Woodworth,
70605,P. A. L?f,
70626,Field Theory Xiaoming Xu,
70633,Robert V. Mulkern,
70635,I. Hom,Information Sciences Institute|University of Southern California
70641,Sungrae Chot,
70651,John Juyang Weng,
70656,Fengxiang Wang,
70657,E. A. Payzant,
70666,Steven Bogaerts,
70678,N. Parker Willis,H Offshore Engineering Ltd
70685,Z. Bo Tang,Division of Engineering|Zhejiang Ocean University
70686,M. T. Orne,
70692,Tim J. McInerney,
70702,Meredith McKague,University of Melbourne
70712,Lisa L. Bowen,Computer Science Department|University of Alabama
70715,David L. Zeltzer,
70727,G. Furst,
70729,Bennett A. Shaywitz,Yale Center for the Study of Learning
70737,Veronica Sundstedt,
70747,H. H. Watzke,
70750,Nicholas M. Barnes,
70757,Susanne Holmstrom,Roskilde University
70775,G. Morfill,"Universitt Mnchen , Institut fr Kristallographie und Angewandte Mineralogie,"
70779,B. Prum,
70783,B. Schubert,
70792,Fotis Liarokapis,
70797,Academia Verlag Sankt,
70799,R. D. Middlebrook,
70802,Keith Moffat,Department of Biochemistry|Molecular Biology|Institute for Biophysical Dynamics|University of Chicago
70808,Jennifer Rexford,Princeton University
70820,Lubomir Lizal,University of Kansas
70824,L. G. Mckee,San Francisco Estuary Institute (SFEI)
70830,Min-Chen Ho,
70836,Andreas Engberg,"Milardalen Real-Time Research Centre , MRTC; Milardalen University"
70860,Avideh Zakhor,
70863,P. Baumlin,
70873,Megan Thomas,"Dept. of EECS, CS Division, University of California, Berkeley"
70895,David Peterson,University of Minnesota
70900,S Dalbera,
70907,Carole Salis,"CRS4 - Center for Advanced Studies , Research and Development in Sardinia"
70908,Y. Toh,Department of Gastroenterological Surgery|Kyushu Cancer Centre
70939,Christina Andrews,Final Report
70971,J.-C. Spender,
70982,Eric Deschamps,Software Research Lab
70989,T. Asokan,
70998,Rez-Munue Ra,Alzheimer
71005,Cem M. Baydar,
71006,Sang Chul Won,
71024,JEROME BALESDENT,Laboratoire d'Ecologie Microbienne de la Rhizosphere|Centre de Cadarache
71029,M. R. Moulding,
71035,Current Status," T.H. Hildebrandt Research Assistant Professor , University of Michigan , Ann Arbor , MI.; May 1993"
71040,Fatima Rivas,
71046,D. Brewer,Department of Computer Science and Engineering; University of South Florida
71047,Gaetan Mac Grogan,
71048,Eric Sax,
71060,Wray L. Buntine,
71063,Kevin Bowyer,University of Notre Dame
71066,Tim Vansickle,"ACT , Inc."
71068,Transformation Summation,
71070,Manuel Kolp,Université Catholique de Louvain
71077,Shiho Kobayashi,Astrophysics Research Institute|Liverpool John Moores University|Twelve Quays
71105,J. Neyman,
71108,Russell J. Sims,
71111,Written By Himself,
71113,Arctic Test Flight,"1.4 ,NASA Associate Administrator for Aerospace Technology (AA for OAT)"
71133,K. Ohashi,Department of Emergency Medicine|Jikei University|School of Medicine
71138,P.k. Watson,
71141,Alvin T. S. Chan,Stanford Linear Accelerator Center
71146,R. E. Mcconnel,
71155,Jakob Bohr,University of California San Diego
71156,Jorge Vieira,Instituto Superior Tecnico
71168,Rafael Villafuerte,Instituto de Investigación en Recursos Cinegéticos
71169,Daniel Roseman,Rush University Medical Center
71193,Richard Engelbrecht-Wiggans,
71212,Gregor Knorr,"Institute for Meteorology, University Hamburg, Bundesstr. 55, 20146 Hamburg, Germany"
71214,Tobias Kind,UC Davis Genome Center
71217,Graham Kimberley,Swiss Federal Institute of Technology
71221,Marcos Baez,Università degli Studi di Trento
71233,Sheila Alcantara Llaguno,",Department of Mathematics"
71247,Dipak K. Dey,
71258,Matthias Handy,
71261,Pamela Lechleider,GRASP Laboratory; Department of Computer and Information Science; University of Pennsylvania
71266,Volker Wille,
71270,Jose Braga de Vasconcelos,Universidade Fernando Pessoa
71279,Didier Maquin,""
71281,C.a. Allen,"NASA/Goddard Space Flight Center, Greenbelt, MD 20771, USA"
71287,Asbjorn Andersen,"OC Consulting Engineers and Planners A/S, Denmark"
71290,P. Linville,
71312,T. Ohsawa,
71315,Jenn Kun Kuo,National University of Tainan
71340,Andrew J. Kornecki,Embry Riddle Aeronautical University
71348,Giovanni Samaey,Catholic University of Leuven
71358,Xin Yuan Wei Zheng,
71360,M. F. A. Razzak,
71363,T. Bergot,Université de Toulouse
71365,A. J. Jansen,University College London
71367,Reginald Birngruber,Medizinisches Laserzentrum Lübeck
71378,K. Ramch,University of California at Berkeley; Electrical Engineering and Computer Science
71381,Haim Schweitzer,
71385,Jack Capon,
71387,Barnes W. Mccormick,
71399,Alexander Brenner,Department of Mathematics; Technion-Israel Institute of Technology
71406,Antonius A. C. M. Kalker,"Philips Research Laboratories,"
71417,Jim Leckie,Department of Civil and Environmental Engineering|Stanford Univers|Terman Engineering Center
71419,Gregory C. DeAngelis,
71429,W.d. Hinsberg,
71437,Deva N. Pattanayak,
71442,Klaus R. Pawelzik,Universität Bremen
71451,David B. Audretsch,
71475,R. Adam Pease,Teknowledge Corporation
71479,A. Sklensky,
71494,Guibai Li,
71496,Christoph Schneider,
71506,G. Secondo,
71513,Michael J. Beeson,
71515,A. Jen Cov A,
71517,Christopher A. Bohn,Department of Systems & Software Engineering Management|Air Force Institute of Technology
71523,Ban Me,
71533,Andrzej Lozowski,
71545,T. Kinoshita,
71549,Greg Hampikian,Boise State University|Department of Biology
71551,Chun-sheng Yin,
71556,M. R. Tamoria,
71563,Esther Kaufmann,
71578,Y. Zigei,
72696,Tsuyoshi Ogura,
71583,Stephen E. Zebiak,"Lamont-Doherty Earth Observatory of Columbia University, Palisades, New York"
71600,Yi Zhang Information,
71613,Ann M. Bisantz,
71616,Sang Hyuk Son,University of Virginia
71668,Ivan Banik,
71677,Tjeerd M. H. Dijkstra,
71678,Y. Saeki,"Department of Orthopedic Surgery, Toyama Medical and Pharmaceutical"
71681,Yen-Chugn Chiang,
71698,Zaocheng Zhai,
71722,A. Mjelve,
71723,Zenon A. Sosnowski,
71737,Therese Moretto,"NASA / Goddard Space Flight Center , Greenbelt , MD , USA,; University of Michigan , Ann Arbor , MI"
71749,Pedro Prieto-Martin,Asociación Ciudades Kyosei / Universidad de Alcalá
71779,Ian Stockdale,"MRJ Technology Solutions; Numerical Aerospace Simulation; NASA Ames Research Center , M/S 258-6"
71796,K. Early,Zeeko Ltd|Precise Group
71838,Toshikazu Kato,Chuo University
71844,Janne Roos,Helsinki University of Technology|Department of Radio Science and Engineering
71851,G. Durin,
71855,BARRY C. RICHARDS,
71879,Isabel Izarzugaza,
71884,M. Mohsen Bahmani-Oskooee,
71891,Diane L. Davison,"Informix Software, Inc."
71894,Burkhart Wolff,Laboratoire de Recherche en Informatique
71899,P. Pernambuco Wise,This work was supported by NIEHS grant ES10838 (J.P.W.) and the Maine Center for
71900,Russell Davies,"Department of Computer Science, University of Manchester, Manchester, M19 3PL, U.K."
71901,Vivo Calcium Dynamics,
71904,M. C. Campbell,
71909,Lluis Brotons,Instituto de Salud Carlos III
71924,Zhao-hua Cheng,State Key Laboratory|Institute of Physics and Centre of Condensed|Matter Physics|Chinese Academy of Sciences
71934,J. v. Conte,"Johns Hopkins University School of Medicine, Baltimore"
71935,H. Sugahara,Second Department of Internal Medicine|Osaka University|Medical School
71965,A. Tzeng,
71972,Ruppert R. Koch,
71989,Andrew Simon,
71991,Jaelson Castro,Universidade Federal de Pernambuco
71994,Paul Lazarsfeld,
72003,Eric Wicklund,
72011,Jose Raniere Ferreira de Santana,""
72034,Elinor Ostromf,
72042,Thomas Grund,
72056,L. Fagan,Stanford University|School of Medicine
72059,Xiao-Song Yang,
72060,A. Bruce,Department of Neurochemistry|Psychiatric Research Centre|University of GÃ
72069,Charles Manski,
72070,Patrick Young,Molecular Biology and Functional Genomics|Stockholm University
72083,Mehmet R. Yuce,
72101,P. Stoppel,
72125,J Guo,China Centre for Resources Satellite Data
72136,F. A. Ringwald,Deptartment of Physics and Space Sciences|Florida Institute of Technology|West University
72139,Barbara L. Apostol,
72147,Academia Sinica,National Taiwan University
72159,Linda S. Fineman,"Duke Univ., Durham, NC"
72160,Bernhard Mehlig,Max-Planck-Institut fur Physik komplexer Systeme
72164,RON D. VENTER,Department of Computer Science|University of Pretoria
72171,M. Shashi,
72182,David G Kom,
72192,Method For Motion,
72221,Stephen Cassidy,
72222,Eamonn J. Daly,
72234,Michael D. Meyer,Georgia Institute of Technology
72245,Paolo Pignoli,
72246,Marelis Cardenas,
72249,Bernard H Casey,
72256,Kevin Y. Yip,""
72260,E. K. Haviland,
72267,Nestor Aponte,Arecibo Observatory
72275,Dick A. C. Quartel,
72290,J OHN CROSBIE,UNIVERSIT Y
72296,Charles M. Becker,Duke University
72318,J. Rodriguez,"Vanderbilt Univ., Nashville, TN"
72322,Jae-young Choi,Seoul National University
72323,Petar Djukic,
72331,Chang-Huan Liu,
72354,Cornelis Joost Van Rijsbergen,University of Glasgow
